id;product_A_sold_in_the_past;product_B_sold_in_the_past;product_A_recommended;product_A;product_C;product_D;cust_hitrate;cust_interactions;cust_contracts;opp_month;opp_old;competitor_Z;competitor_X;competitor_Y;cust_in_iberia;target_variable
16012;-25992;-34794;404258;-891;-2372;-4247;-12253;189409;-34997;-52841;354793;0;0;0;1;0
16013;-25992;-34794;-1097;-891;-2372;-4247;-18818;-6817;187569;-233;-28185;0;0;1;1;0
16014;-25992;-34794;-1097;-891;-2372;-4247;-96067;-6817;-34997;-111923;-28185;0;0;0;1;1
16015;-25992;161368;-1097;-891;-2372;-4247;-8176;-8394;-34997;94864;-28185;1;0;0;1;0
16016;-25992;-16149;-1097;-891;-2372;-4247;41988;-8394;-34997;153945;-28185;0;0;1;1;0
16017;-25992;-34794;-1097;-891;-2372;-4247;-34249;-6817;-3202;6241;-28185;0;0;0;1;0
16018;-25992;-22116;-1097;-891;-2372;-4247;15589;-6817;473725;65323;-28185;0;0;0;1;0
16019;-25992;-34794;-10968;-891;-2372;-4247;-110935;58989;-34997;6241;-28185;1;0;0;0;0
16020;-25992;10945;-1097;-891;-2372;-4247;-25095;78552;-34997;-141464;-28185;1;0;0;0;1
16021;-25992;-34794;-1097;-891;-2372;-4247;55049;-4752;-3202;-82382;-28185;1;0;0;1;0
16022;-25992;-34794;-1097;-891;-2372;-4247;-33202;50294;-34997;124404;-28185;1;0;0;1;0
16023;-25992;-34794;-1097;-891;-2372;-4247;-88146;-52954;-34997;-233;-28185;0;0;0;1;0
16024;-25992;-34794;-1097;-891;-2372;-4247;1108;13072;-3202;-141464;354793;0;0;1;1;0
16025;-25992;-31521;-1097;-891;-2372;-4247;26743;-6817;282954;-233;-28185;0;0;0;1;0
16026;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;124404;-28185;0;0;0;1;1
16027;-25992;-34794;-1097;-891;-2372;-4247;158574;-6817;-34997;-111923;354793;0;0;0;1;0
16028;-25992;-34794;-1097;-891;-2372;-4247;173092;-6817;-34997;-111923;-28185;0;0;0;1;0
16029;-25992;-34794;-1097;-891;-2372;-4247;138328;4486;-3202;-233;-28185;1;0;1;0;0
16030;-25992;-34794;-1097;-891;-2372;-4247;173092;-6817;-34997;-233;-28185;1;0;0;0;1
16031;-25992;-34794;-1097;-891;-2372;-4247;-25598;177453;-34997;6241;-28185;1;0;0;0;0
16032;-25992;92992;-1097;-891;-2372;-4247;-104419;189409;28593;65323;-28185;0;0;0;1;1
16033;-25992;-34794;175882;-891;-2372;-4247;-8916;-4047;-34997;-111923;-28185;1;0;1;0;0
16034;-25992;-17494;-1097;-891;-2372;-4247;-59221;-296;-34997;-141464;-28185;0;0;0;0;0
16035;-25992;-34794;-1097;-891;-2372;-4247;92184;-48607;-34997;35782;-28185;0;0;0;0;0
16036;28136;225596;-1097;-891;-2372;-4247;1431;-6817;-34997;-233;-28185;0;0;0;0;1
16037;377361;644745;-1097;-891;-2372;-4247;-78888;-42086;-34997;153945;-28185;1;0;0;0;0
16038;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;65323;-28185;0;0;0;1;1
16039;-25992;-15602;-1097;-891;-2372;-4247;101388;-6817;251159;-233;-28185;0;0;0;1;1
16040;-25992;-34794;-1097;14335;-2372;-4247;129971;49208;-34997;-111923;-28185;0;0;1;0;1
16041;-25992;-34794;-1097;-891;-2372;-4247;3834;-6817;-34997;183486;-28185;0;0;0;1;1
16042;20105;464171;-1097;-891;-2372;-4247;173092;-51868;-34997;-82382;-28185;1;0;1;0;0
16043;-25992;-34794;-1097;-891;-2372;-4247;-106998;-57302;-34997;94864;-28185;0;0;0;0;1
16044;-25992;-34794;-1097;-891;-2372;-4247;173092;-6817;28593;183486;-28185;0;0;0;1;1
16045;-25992;-33227;-1097;-891;-2372;-4247;60248;-6817;6327;-141464;-28185;0;0;0;1;0
16046;-586;-24182;-1097;-891;-2372;-4247;133311;-14915;-34997;35782;-28185;0;0;0;0;0
16047;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;28593;-82382;-28185;0;0;0;1;1
16048;-25992;-34794;-1097;-891;-2372;-4247;-5994;-6817;-34997;-52841;-28185;0;0;0;0;1
16049;-25992;-34794;-1097;-891;-2372;-4247;-5994;-6817;-34997;183486;-28185;0;0;0;0;1
16050;-25992;-34307;-1097;-891;-2372;-4247;-11667;-25784;-34997;35782;-28185;1;0;0;0;1
16051;-25992;-12188;-1097;-891;-2372;-4247;101884;117678;-34997;153945;-28185;0;0;0;0;0
16052;-25992;-34794;-1097;-891;-2372;-4247;55049;-4752;-3202;-82382;-28185;1;0;0;1;0
16053;-20321;-34794;-1097;-891;-2372;-4247;4033;-6817;-34997;35782;-28185;0;1;1;1;0
16054;-25992;-34794;-1097;-891;-2372;-4247;49106;270921;-34997;-52841;-28185;0;0;1;1;0
16055;-25992;-34794;-1097;-891;-2372;-4247;162654;-6817;-34997;-233;-28185;0;0;0;1;1
16056;330868;-34794;-1097;-891;-2372;-4247;76022;167672;-34997;-111923;-28185;0;0;1;0;0
16057;-25992;-34794;-1097;-891;-2372;-4247;-89514;-6817;-34997;124404;-28185;1;0;0;0;0
16058;-15342;206686;-1097;-891;-2372;-4247;-99315;-39912;-34997;153945;-28185;0;0;0;0;0
16059;-25992;-28173;-1097;-891;-2372;-4247;-105527;51381;-34997;94864;-28185;1;0;0;0;1
16060;-25992;14864;-1097;-891;-2372;-4247;165424;-6817;44193;-52841;-28185;0;0;0;1;0
16061;-25992;-34794;-1097;-891;-2372;-4247;173092;-6817;-34997;-111923;-28185;0;0;0;1;0
16062;-25992;-34794;-1097;-891;-2372;-4247;-11667;-60562;-34997;35782;-28185;1;0;0;0;0
16063;-25992;-34794;-1097;-891;-2372;-4247;-67886;201364;-34997;124404;-28185;1;0;1;0;0
16064;-8545;7307;-1097;-891;-2372;-4247;173092;-64909;-34997;-233;-28185;1;0;1;0;1
16065;-12738;57198;231246;-891;-2372;-4247;-49538;-48607;-3202;-52841;-28185;1;0;0;0;0
16066;-25992;-34794;-1097;-891;-2372;-4247;173092;-6817;123979;65323;-28185;0;0;0;1;1
16067;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;28593;-111923;-28185;0;0;0;1;0
16068;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;124404;-28185;1;0;0;1;1
16069;-25992;52946;-1097;-891;-2372;-4247;104451;-6817;-34997;183486;-28185;0;0;0;1;1
16070;-25992;-34794;-1097;-891;-2372;-4247;6098;135067;-34997;-52841;-28185;0;0;0;0;1
16071;-25992;-23331;-1097;-891;-2372;-4247;-86242;-6817;-34997;-111923;-28185;1;0;0;0;0
16072;-25992;-34794;-1097;-891;-2372;-4247;171681;5734;123979;124404;-28185;0;0;0;0;0
16073;-25992;-8663;-1097;-891;-2372;-4247;-4427;-58389;92184;-111923;-28185;0;0;0;0;1
16074;-25992;-34794;-1097;-891;-2372;-4247;6974;83986;-34997;-141464;-28185;1;0;0;1;0
16075;-19482;-31669;-1097;-891;-2372;-4247;-11667;-6817;-34997;6241;-28185;0;0;0;1;0
16076;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;35782;-28185;0;0;0;1;0
16077;-25992;-34794;-1097;-891;-2372;-4247;155989;-35565;-34997;-233;-28185;0;0;1;1;1
16078;-25992;-34794;-1097;-891;-2372;-4247;12914;6821;-34997;35782;-28185;1;0;0;1;1
16079;-25992;-34794;-1097;-891;-2372;-4247;-87131;-6817;28593;94864;-28185;0;0;0;1;0
16080;-25992;-34794;-1097;-891;-2372;-4247;68147;114417;-34997;-141464;354793;0;0;0;0;0
16081;-25992;-17494;-1097;-891;-2372;-4247;-111516;-33391;-34997;94864;-28185;1;0;0;1;0
16082;85;-34794;-1097;-891;-2372;-4247;73797;19863;-34997;-52841;-28185;0;0;1;0;0
16083;-25992;-34794;-1097;-891;-2372;-4247;173092;-6817;-34997;65323;-28185;0;0;0;1;1
16084;-25992;-34794;-1097;-891;-2372;-4247;36303;-6817;-34997;94864;-28185;0;0;0;1;0
16085;-24833;-31362;-1097;-891;-2372;-4247;-45595;-55128;-34997;-141464;-28185;1;0;0;1;1
16086;-25992;-21457;-1097;-891;-2372;-4247;-11667;-30131;-34997;-52841;-28185;0;0;0;1;0
16087;-25992;-25836;-1097;-891;-2372;-4247;-11667;-6817;-34997;-141464;-28185;0;0;0;0;0
16088;795386;325755;-1097;-891;-2372;-4247;140601;-6817;92184;183486;-28185;0;0;1;1;0
16089;-25992;-32141;-1097;-891;-2372;-4247;1631;-6817;-34997;-82382;-28185;0;0;0;1;1
16090;-25992;62987;-1097;-891;-2372;-4247;-2636;-6817;-34997;35782;-28185;0;0;0;1;1
16091;405959;-34794;-1097;-891;-2372;-4247;-39081;152456;-34997;6241;-28185;0;0;1;0;1
16092;-25992;-34307;-1097;-891;-2372;-4247;80991;18776;92184;94864;-28185;0;0;0;0;1
16093;-25992;-34794;-1097;-891;-2372;-4247;-9865;-6817;-34997;-111923;-28185;0;0;0;1;0
16094;-21072;-34794;-1097;-891;-2372;-4247;53377;-4752;-34997;-233;-28185;0;0;0;0;1
16095;-13557;-34794;-1097;-891;-2372;-4247;-9639;32905;-34997;153945;-28185;0;0;0;1;0
16096;-19281;-5362;-1097;-891;-2372;-4247;44522;107896;-34997;94864;354793;0;0;0;0;0
16097;-25992;-34794;-1097;-891;-2372;-4247;-93016;-31218;-34997;6241;-28185;0;0;0;0;0
16098;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;-52841;-28185;1;0;0;1;1
16099;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;92184;-52841;-28185;0;0;0;1;0
16100;-25992;-34794;-1097;-891;-2372;-4247;-111173;76378;-3202;94864;-28185;0;0;0;1;0
16101;-25992;-34794;-1097;-891;-2372;-4247;83597;-39912;-34997;94864;-28185;0;0;0;0;1
16102;29115;153069;-1097;-891;-2372;-4247;-11667;-6817;-34997;124404;-28185;0;0;0;0;1
16103;-25992;-34794;-1097;-891;-2372;-4247;173092;-6817;-34997;-111923;-28185;0;0;0;1;1
16104;-25992;-18594;-1097;-891;-2372;-4247;172494;15516;-34997;35782;-28185;0;0;0;0;1
16105;-25992;-34794;-1097;-891;-2372;-4247;163524;-39912;-34997;-233;-28185;0;0;1;1;0
16106;-25992;-34794;-1097;-891;-2372;-4247;16277;8616;50552;65323;354793;0;0;0;1;1
16107;-25992;-34794;-1097;-891;-2372;-4247;-69409;-64909;-34997;6241;-28185;0;0;1;0;0
16108;-25992;-407;-1097;-891;-2372;-4247;-88468;-11655;-34997;35782;-28185;0;0;1;0;1
16109;-25992;-33118;-1097;-891;-2372;-4247;-11667;-6817;-34997;-141464;-28185;0;0;0;0;0
16110;-25992;-33931;-1097;-891;-2372;-4247;-11667;-6817;-34997;-52841;-28185;1;0;0;1;0
16111;-25992;-32287;-1097;-891;-2372;-4247;-74802;-1873;-34997;-111923;-28185;0;0;1;0;1
16112;-25992;-31063;9791;-891;-2372;-4247;-100613;-48607;-34997;35782;-28185;1;0;0;0;0
16113;-25992;52946;-1097;-891;-2372;-4247;-11667;-49694;-34997;35782;-28185;0;0;0;0;0
16114;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;155774;6241;-28185;0;0;0;1;1
16115;20105;464171;-1097;-891;-2372;-4247;75524;4648;155774;-233;-28185;1;0;1;1;0
16116;-25992;-33722;-1097;-891;-2372;-4247;52721;-6817;44193;-82382;-28185;0;0;0;1;1
16117;-25992;-34794;31591;-891;-2372;-4247;-22435;56815;-34997;124404;-28185;0;0;0;1;0
16118;18818;-21457;-1097;-891;-2372;-4247;-52716;-6221;-34997;-82382;-28185;1;0;1;1;1
16119;227991;-22252;-1097;-891;-2372;-4247;-34026;55729;-34997;-82382;-28185;1;0;0;0;1
16120;-25992;-34794;-1097;-891;-2372;-4247;-48321;-6817;-34997;-82382;-28185;0;0;0;1;0
16121;-25992;-34794;-1097;-891;-2372;-4247;173092;5734;-34997;-82382;-28185;0;0;0;1;1
16122;-25992;-33409;-1097;-891;-2372;-4247;-35616;-19263;-34997;65323;-28185;1;0;1;0;1
16123;407354;4758;-1097;-891;-2372;-4247;146101;-6817;92184;-141464;-28185;1;0;0;1;1
16124;-25992;-33506;-1097;-891;-2372;-4247;114367;127459;-3202;94864;-28185;0;0;0;1;0
16125;-25992;-34794;-1097;-891;-2372;-4247;65007;-6817;155774;-82382;-28185;0;0;0;1;0
16126;35976;424396;-1097;-891;-2372;-4247;151127;-6817;251159;-82382;-28185;0;0;0;1;1
16127;-25992;41393;-1097;-891;-2372;-4247;-102453;-56215;-34997;-233;-28185;0;0;0;1;0
16128;-25992;-34794;-1097;-891;-2372;-4247;-98009;-6817;123979;-111923;-28185;0;0;0;1;1
16129;-25992;-34794;-1097;-891;-2372;-4247;-96661;4486;28593;-82382;-28185;0;0;0;1;1
16130;-25992;-33118;-1097;-891;-2372;-4247;-67582;-6817;123979;153945;-28185;0;0;0;1;1
16131;-25992;-34794;-1097;-891;-2372;-4247;173092;-4047;-34997;183486;354793;0;0;0;1;0
16132;-25992;-34794;-1097;-891;-2372;-4247;150509;-6817;-34997;-141464;-28185;0;0;0;1;1
16133;-25992;-34794;-1097;-891;-2372;-4247;67506;-5134;-34997;153945;-28185;0;0;0;0;0
16134;-25992;-34794;-1097;-891;-2372;-4247;-39624;-65996;187569;-111923;354793;0;0;0;1;0
16135;-25992;-34794;-1097;-891;-2372;-4247;146302;-6817;60388;153945;-28185;0;0;0;1;0
16136;-25992;-34794;-1097;-891;-2372;-4247;-1483;53555;-34997;153945;-28185;0;0;0;1;0
16137;2703;-17358;-10968;-891;-2372;-4247;131167;1387;-34997;6241;-28185;1;0;0;0;0
16138;108501;-34794;-1097;14335;-2372;-4247;37866;22037;-34997;-52841;-28185;0;0;0;1;1
16139;-25992;-34662;-1097;-891;-2372;-4247;89889;-8394;-34997;-233;-28185;1;0;0;1;1
16140;17357;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;124404;-28185;0;0;0;1;1
16141;-25992;-34544;-1097;-891;-2372;-4247;-100558;104636;123979;35782;-28185;1;0;0;1;1
16142;-25992;-8663;-1097;-891;-2372;-4247;25292;-296;-34997;35782;-28185;1;0;0;1;0
16143;-25992;-34794;-1097;-891;-2372;-4247;8263;5734;-34997;-52841;-28185;0;0;1;0;1
16144;-25992;195086;-1097;-891;-2372;-4247;-25036;113331;-34997;-141464;-28185;1;0;1;1;1
16145;-25992;-34794;-1097;-891;-2372;-4247;-87671;10082;-34997;6241;354793;0;0;0;1;0
16146;-25992;-34794;-1097;-891;-2372;-4247;-84157;301352;28593;-233;-28185;0;0;0;0;1
16147;-25992;-17619;-1097;-891;-2372;-4247;53588;-24697;-34997;-233;-28185;0;0;0;0;1
16148;-93;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;-111923;-28185;0;0;0;0;0
16149;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;-111923;-28185;1;0;0;1;1
16150;-25992;-29885;-1097;-891;-2372;-4247;-77837;3;-34997;-111923;-28185;1;0;0;0;1
16151;-1613;6334;-1097;-891;-2372;-4247;-112004;-59475;-34997;-141464;-28185;0;0;0;0;1
16152;-25992;-33931;-1097;-891;-2372;-4247;-11667;-6817;-34997;-52841;-28185;1;0;0;1;0
16153;-25992;-34794;-1097;-891;-2372;-4247;-9822;-42086;-3202;6241;-28185;1;0;0;0;0
16154;-25992;-34794;-1097;-891;-2372;-4247;8282;-6817;-34997;-111923;-28185;1;0;0;1;1
16155;-25992;-34794;-1097;-891;-2372;-4247;-11667;-52954;-34997;183486;-28185;0;0;0;1;0
16156;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;-141464;-28185;0;0;0;1;1
16157;20109;-34298;-1097;-891;-2372;-4247;-59569;85073;-34997;-233;-28185;0;0;0;0;0
16158;-25992;-18023;-1097;-891;-2372;-4247;137402;-6817;219364;-141464;-28185;0;0;0;1;1
16159;-25992;-33278;-1097;-891;-2372;-4247;-5223;-34478;-34997;-141464;-28185;0;0;1;0;0
16160;-16933;3928;-1097;-891;-2372;-4247;-78863;2474;-34997;6241;354793;1;0;0;0;0
16161;-25992;225232;-1097;-891;-2372;-4247;87686;170932;-34997;-141464;-28185;0;0;0;1;1
16162;-25992;-11355;-1097;-891;-2372;-4247;-81845;47034;-34997;-82382;-28185;1;0;0;0;0
16163;-25574;-34794;-1097;-891;-2372;-4247;-77837;3;-34997;124404;-28185;0;0;0;0;0
16164;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;92184;35782;-28185;0;0;0;1;1
16165;-15422;-222;-1097;-891;-2372;-4247;173092;-4752;-34997;-111923;-28185;0;0;0;0;0
16166;135144;103381;-1097;-891;-2372;-4247;-9926;-38826;-34997;-52841;-28185;0;0;0;1;0
16167;-25992;-34794;-1097;-891;-2372;-4247;-11523;79639;-34997;-141464;-28185;1;0;1;0;0
16168;227991;-22252;-1097;-891;-2372;-4247;-23961;8616;-34997;6241;-28185;0;0;0;1;1
16169;-25992;-34794;30553;-891;-2372;-4247;138942;6821;-34997;-111923;-28185;0;0;1;0;1
16170;-25992;-13405;-1097;-891;-2372;-4247;881;-6817;-34997;-82382;-28185;0;0;0;1;0
16171;-25992;-34181;-1097;-891;-2372;-4247;173092;-6817;-34997;-111923;-28185;0;0;0;1;1
16172;-25992;39342;-1097;-891;-2372;-4247;-933;-6817;-34997;124404;-28185;0;0;0;1;1
16173;-25992;-31412;-1097;-891;-2372;-4247;-11667;-56215;-34997;6241;-28185;0;0;0;1;0
16174;-25992;-34794;-10968;-891;-2372;-4247;-103325;-4047;-34997;-52841;-28185;1;0;1;0;0
16175;511745;-34794;-1097;50672;-2372;-4247;55338;-30131;-34997;-111923;-28185;0;0;1;1;1
16176;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;6241;-28185;0;0;1;0;0
16177;108;-16405;238167;-891;-2372;-4247;29811;-6817;-34997;-233;-28185;0;0;0;1;1
16178;-25992;12;-1097;-891;-2372;-4247;39302;141588;-34997;153945;-28185;0;0;0;1;1
16179;-25992;-34794;-1097;-891;-2372;-4247;-41495;-14915;-34997;124404;-28185;1;0;0;0;1
16180;26819;-2965;-1097;-891;-2372;-4247;-23961;170932;-34997;94864;-28185;0;0;0;0;0
16181;-25992;-30269;-1097;-891;-2372;-4247;121254;22037;-34997;183486;-28185;0;0;1;1;1
16182;-25992;-34794;-1097;-891;-2372;-4247;33923;186148;-34997;-111923;-28185;1;0;1;1;0
16183;-25992;-34794;-1097;-891;-2372;-4247;154976;-6817;-34997;35782;-28185;0;0;0;1;1
16184;-25992;-14981;-1097;-891;-2372;-4247;-38574;-55128;-34997;-111923;-28185;0;0;0;0;0
16185;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;94864;-28185;0;0;0;0;1
16186;-13242;-34794;-1097;-891;-2372;-4247;3766;13398;-3202;-111923;-28185;1;0;0;0;0
16187;-25992;-23878;-1097;-891;-2372;-4247;-85215;11169;-34997;183486;-28185;1;0;1;1;0
16188;-25992;6663;-1097;-891;-2372;-4247;43977;2474;123979;35782;-28185;0;0;0;1;1
16189;-25992;-34794;-1097;-891;-2372;-4247;-3743;244837;60388;-233;354793;0;0;0;0;0
16190;-25992;-34794;-1097;-891;-2372;-4247;-39716;317654;-34997;-82382;-28185;0;0;0;0;1
16191;-25992;-30916;-1097;-891;-2372;-4247;36957;33992;-34997;183486;-28185;0;0;1;0;0
16192;-25992;-32141;-1097;-891;-2372;-4247;-103117;-51868;-34997;-233;-28185;0;0;0;0;0
16193;-25992;-34794;-1097;-891;-2372;-4247;6531;-27957;-34997;153945;-28185;1;0;1;1;1
16194;-25992;-34794;-1097;-891;-2372;-4247;-91051;-4426;-34997;6241;-28185;0;0;0;1;0
16195;42508;-31499;-1097;-891;-2372;-4247;6421;-46433;-34997;-82382;-28185;0;0;0;1;0
16196;-25992;-32861;-1097;-891;-2372;-4247;-1938;97028;-34997;35782;-28185;0;0;0;1;1
16197;-25992;-34794;-1097;-891;-2372;-4247;-4832;16603;-34997;35782;-28185;0;0;1;1;1
16198;-12738;57198;-1097;-891;-2372;-4247;173092;-6817;-3202;35782;-28185;0;0;0;0;1
16199;-25992;-34794;-1097;-891;-2372;-4247;7997;27471;28593;6241;-28185;1;0;0;0;1
16200;-25992;-34794;-1097;-891;-2372;-4247;-77563;-18176;-34997;35782;-28185;0;0;1;1;0
16201;-25992;-34794;-1097;-891;-2372;-4247;173092;-18176;92184;6241;-28185;0;0;1;0;0
16202;-19281;-5362;-1097;-891;-2372;-4247;44522;107896;-34997;94864;354793;0;0;0;0;0
16203;-25992;-34794;-1097;-891;-2372;-4247;120699;-6817;537315;183486;-28185;0;0;0;1;1
16204;-25992;306042;-1097;-891;-2372;-4247;-58766;108983;-34997;183486;-28185;0;0;0;1;0
16205;-21072;-34794;-1097;-891;-2372;-4247;53377;-4426;-34997;94864;-28185;0;0;0;0;1
16206;-25992;-34794;-1097;-891;-2372;-4247;62906;202451;-34997;-141464;-28185;1;0;0;0;1
16207;-16933;3928;-1097;-891;-2372;-4247;-78457;-64909;-34997;153945;-28185;0;0;0;0;0
16208;-25992;29764;-1097;-891;-2372;-4247;-99875;-6817;123979;65323;-28185;0;0;0;1;1
16209;-24146;-22937;-1097;-891;-2372;-4247;173092;-6817;-34997;6241;-28185;0;0;0;0;1
16210;-25992;-33227;-1097;-891;-2372;-4247;60248;-6817;759881;183486;-28185;1;0;0;1;1
16211;-25992;-34794;-1097;-891;-2372;-4247;143466;-6817;696291;124404;-28185;0;0;0;1;0
16212;-25992;-34794;384535;-891;-2372;-4247;-46535;6821;-34997;183486;-28185;0;0;0;0;0
16213;-25992;-34794;-1097;-891;-2372;-4247;16277;25297;346544;124404;-28185;0;0;0;0;0
16214;-8545;7307;-1097;-891;-2372;-4247;-91549;104636;-34997;-52841;-28185;1;0;0;0;0
16215;42508;-31499;-1097;1878559;-2372;-4247;-11667;-57302;-34997;65323;-28185;0;0;0;0;0
16216;-25992;33423;-1097;-891;-2372;-4247;137629;-6817;346544;-82382;-28185;1;0;0;1;1
16217;-25992;-34157;-1097;-891;-2372;-4247;-21441;-6817;-34997;-233;-28185;0;0;1;0;0
16218;-25992;-34794;-1097;-891;-2372;-4247;-11667;-2361;-34997;-111923;-28185;0;0;0;1;0
16219;-25992;-28201;-1097;-891;-2372;-4247;-6978;38339;-34997;65323;-28185;1;0;0;1;1
16220;-19281;-34794;-1097;-891;-2372;-4247;-32417;94854;-34997;6241;-28185;1;0;0;1;0
16221;-25992;-34794;-1097;-891;-2372;-4247;147508;-6817;60388;94864;-28185;0;0;0;1;0
16222;-25992;-34794;-1097;-891;-2372;-4247;-47961;-33391;-34997;6241;-28185;1;0;0;1;0
16223;-25992;-34794;300451;115062;-2372;-4247;129934;-4752;-34997;-233;-28185;0;0;1;1;0
16224;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;-141464;-28185;0;0;0;1;0
16225;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;-82382;-28185;0;0;0;1;0
16226;-25992;-30023;258928;-891;-2372;-4247;-98144;-6817;-34997;153945;-28185;0;0;0;0;0
16227;-25992;-34794;-1097;-891;-2372;-4247;-11256;-9481;-34997;94864;-28185;0;0;0;1;0
16228;795386;325755;-1097;-891;-2372;-4247;140601;-6817;92184;183486;-28185;1;0;0;1;1
16229;-25992;-26949;-1097;-891;-2372;-4247;39475;145935;-3202;6241;-28185;0;0;0;1;0
16230;-25992;-34794;-1097;-891;-2372;-4247;16722;-6817;-3202;124404;-28185;0;0;0;1;1
16231;-25992;124532;-1097;-891;-2372;-4247;-11667;-6817;37834;183486;-28185;0;0;0;1;0
16232;-25992;-34794;-10968;-891;-2372;-4247;25292;4648;-34997;6241;-28185;0;0;0;0;0
16233;-25992;-11355;-1097;-891;-2372;-4247;-56386;193756;-3202;-233;-28185;1;0;1;0;1
16234;-25992;-34794;-1097;-891;-2372;-4247;-11667;-55128;-34997;94864;-28185;0;0;0;1;0
16235;-25992;-34794;-1097;-891;-2372;-4247;-107618;-20349;-34997;-82382;-28185;1;0;0;1;0
16236;20105;464171;-1097;-891;-2372;-4247;-33395;-6817;-3202;183486;-28185;0;0;0;1;0
16237;139754;-3585;-1097;-891;-2372;-4247;-11667;-38826;-34997;183486;-28185;1;0;0;0;1
16238;-25992;687;-1097;-891;-2372;-4247;6974;60076;-34997;153945;-28185;0;0;0;0;0
16239;-15926;25958;92775;-891;-2372;-4247;49106;280702;-34997;94864;-28185;0;0;1;1;0
16240;-25992;-34794;-1097;-891;-2372;-4247;143586;-6817;-34997;-52841;-28185;0;0;0;1;1
16241;-25992;-34794;-1097;-891;-2372;-4247;2987;-10568;-34997;35782;-28185;1;0;0;0;0
16242;35976;424396;-1097;-891;-2372;-4247;-50193;116591;-3202;-82382;354793;0;0;1;1;1
16243;-25992;-24766;-1097;-891;-2372;-4247;-43535;317654;-34997;-141464;354793;0;0;1;1;0
16244;-25992;-30916;-1097;-891;-2372;-4247;-103852;48121;-34997;6241;-28185;0;0;1;0;1
16245;-25992;-34794;-1097;-891;-2372;-4247;-8013;-13829;-34997;-111923;-28185;0;0;0;1;1
16246;-25992;-31635;-1097;-891;-2372;-4247;70456;169846;-34997;-111923;-28185;0;0;1;1;0
16247;-25992;67507;-1097;-891;-2372;-4247;-56813;156804;92184;-52841;-28185;0;0;0;0;0
16248;34402;212201;-1097;-891;-2372;-4247;-49321;-38826;-34997;65323;-28185;1;0;0;0;0
16249;-25992;-34794;-1097;-891;-2372;-4247;-15308;323089;-34997;35782;-28185;0;0;0;1;1
16250;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;123979;-233;-28185;0;0;0;1;1
16251;-25992;-34794;-1097;-891;-2372;-4247;-58313;-27957;-34997;6241;-28185;0;0;0;0;1
16252;-25992;-834;-1097;-891;-2372;-4247;10575;31818;-34997;183486;-28185;0;0;1;1;1
16253;-25992;-34794;-1097;-891;-2372;-4247;-108316;-30131;-34997;-52841;-28185;0;0;0;1;1
16254;-25992;-34794;-1097;-891;-2372;-4247;110082;1769;-34997;-82382;-28185;0;0;0;1;0
16255;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;6241;-28185;0;0;0;1;0
16256;-12738;57198;-1097;-891;-2372;-4247;-64944;37252;-34997;183486;-28185;1;0;0;0;0
16257;-25992;-34794;-1097;-891;-2372;-4247;-8269;135067;-34997;94864;-28185;1;0;0;0;0
16258;-25992;-33614;-1097;-891;-2372;-4247;-11667;-6817;-34997;153945;-28185;0;0;0;0;1
16259;-25992;-34794;-1097;-891;-2372;-4247;-49276;68771;60388;6241;-28185;0;0;0;1;0
16260;-25992;-34794;-1097;-891;-2372;-4247;-101262;25297;-34997;-82382;-28185;0;0;0;1;0
16261;-25992;-34794;-1097;-891;-2372;-4247;14366;160064;-34997;65323;-28185;1;0;0;0;1
16262;-25992;-34794;-1097;-891;-2372;-4247;142095;-6817;-34997;94864;-28185;0;0;0;1;1
16263;-25992;225232;-1097;-891;-2372;-4247;-81209;78552;-34997;183486;-28185;0;0;0;1;0
16264;-25992;-34794;-1097;-891;-2372;-4247;-110935;123112;-34997;183486;354793;0;0;1;1;0
16265;-25992;-32287;-1097;-891;-2372;-4247;-115482;-6817;-34997;-82382;-28185;0;0;0;1;1
16266;-25321;-24141;-1097;-891;-2372;-4247;-105621;-43173;-34997;35782;354793;1;0;1;1;0
16267;-25992;-12188;-1097;-891;-2372;-4247;-37767;392646;-3202;153945;-28185;0;0;0;0;0
16268;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;-141464;-28185;1;0;1;0;0
