id;product_A_sold_in_the_past;product_B_sold_in_the_past;product_A_recommended;product_A;product_C;product_D;cust_hitrate;cust_interactions;cust_contracts;opp_month;opp_old;competitor_Z;competitor_X;competitor_Y;cust_in_iberia;target_variable
13495;65945;-34794;-1097;-891;-2372;-4247;-30230;4665;92184;183486;-28185;0;1;0;0;0
13496;-25992;335306;-1097;-891;-2372;-4247;112417;159237;60388;-233;354793;0;0;0;1;0
13497;795386;-34794;-1097;-891;-2372;-4247;-63605;19331;60388;-82382;-28185;0;0;0;0;0
13498;-25992;-34794;-1097;-891;-2372;-4247;23569;79776;92184;-141464;-28185;0;1;0;0;0
13499;-25992;-34794;-1097;478455;-2372;-4247;32106;52387;-34997;-111923;-28185;0;0;0;1;0
13500;65945;-34794;-1097;-891;-2372;-4247;-49946;22992;60388;183486;354793;0;0;1;1;0
13501;-25992;335306;335053;-891;-2372;-4247;81746;14782;60388;-111923;-28185;0;0;0;0;0
13502;-25992;-34794;-1097;-891;-2372;-4247;-27530;108702;-34997;-82382;-28185;0;0;1;1;0
13503;-25992;-34794;258928;-891;-2372;-4247;2038;44151;60388;183486;-28185;1;0;1;1;0
13504;-25992;225596;-1097;-891;-2372;-4247;-2970;79435;92184;-111923;-28185;0;0;1;1;1
13505;-25992;-34794;-1097;-891;-2372;-4247;38120;106002;60388;183486;354793;0;0;1;0;0
13506;795386;-34794;-1097;223537;-2372;-4247;126299;2926;28593;-233;354793;0;0;0;0;0
13507;-25992;-34794;-1097;-891;-2372;-4247;-44294;58283;60388;-82382;354793;0;0;0;0;0
13508;65945;-34794;-1097;-891;-2372;-4247;18346;20102;92184;-111923;-28185;0;0;0;0;0
13509;-25992;-34794;335053;-891;-2372;-4247;60761;57801;92184;-141464;-28185;0;0;0;0;0
13510;-25992;-34794;-1097;-891;-2372;-4247;-51656;48084;92184;-111923;-28185;0;0;0;0;0
13511;-25992;-34794;-1097;-891;-2372;-4247;-17060;72671;-34997;-141464;-28185;0;0;0;0;0
13512;795386;-34794;-1097;-891;-2372;-4247;44729;18159;60388;-111923;354793;0;0;0;0;0
13513;65945;-34794;-1097;-891;-2372;-4247;-32478;86091;-34997;-233;-28185;0;0;0;0;0
13514;65945;-34794;258928;-891;-2372;-4247;-24755;142635;92184;-82382;-28185;0;1;1;1;0
13515;-25992;-34794;-1097;-891;-2372;-4247;-143107;46966;92184;-141464;-28185;0;0;0;1;0
13516;-25992;-34794;-1097;-891;-2372;-4247;-39842;59858;60388;-82382;354793;0;0;0;0;0
13517;-25992;225596;-1097;478455;-2372;-4247;-86515;2649;28593;-233;-28185;1;0;0;1;0
13518;795386;-34794;258928;-891;-2372;-4247;-1201;44532;92184;183486;354793;0;0;1;0;1
13519;-25992;-34794;-1097;-891;-2372;-4247;-106922;79678;28593;-82382;-28185;0;0;0;0;0
13520;-25992;225596;-1097;-891;-2372;-4247;-21870;74889;-34997;-82382;354793;0;0;0;1;0
13521;-25992;-34794;-1097;-891;-2372;-4247;7944;111381;60388;-233;-28185;0;0;0;1;0
13522;-25992;-34794;335053;-891;-2372;-4247;-9656;35339;-34997;-233;-28185;0;0;0;0;0
13523;-25992;-34794;-1097;-891;-2372;-4247;32054;26504;92184;124404;-28185;0;0;0;0;0
13524;28136;-34794;258928;-891;-2372;-4247;27380;108198;60388;-82382;-28185;0;0;0;1;0
13525;-25992;-34794;-1097;-891;-2372;-4247;-75896;12427;92184;-141464;354793;1;0;0;0;0
13526;28136;335306;-1097;-891;-2372;-4247;-964;144463;92184;-141464;-28185;0;1;0;0;1
13527;28136;-34794;-1097;-891;-2372;-4247;-106134;56465;28593;124404;-28185;0;0;0;1;1
13528;-25992;-34794;-1097;478455;-2372;-4247;-9236;89473;-34997;-141464;-28185;1;0;0;0;0
13529;-25992;335306;-1097;-891;-2372;-4247;-42298;87209;-34997;-111923;-28185;0;0;0;1;1
13530;-25992;335306;404258;-891;-2372;-4247;-17631;24910;28593;-141464;354793;1;0;0;1;0
13531;795386;-34794;-1097;-891;-2372;-4247;-15758;63299;-34997;183486;-28185;0;0;1;1;0
13532;-25992;-34794;335053;-891;-2372;-4247;23450;102253;-34997;124404;-28185;0;0;0;0;0
13533;-25992;-34794;-1097;-891;-2372;-4247;-2848;21315;28593;124404;-28185;0;1;0;0;1
13534;-25992;-34794;404258;-891;-2372;-4247;-31426;210570;-34997;-233;354793;0;0;0;1;0
13535;-25992;-34794;-1097;-891;-2372;-4247;-104974;17365;-34997;-233;-28185;0;1;0;0;0
13536;-25992;-34794;-1097;-891;-2372;-4247;31948;238492;28593;-141464;354793;1;0;0;1;0
13537;-25992;-34794;-1097;1227707;-2372;-4247;-65234;133609;92184;-82382;-28185;0;1;0;1;0
13538;65945;-34794;-1097;-891;-2372;-4247;-80873;130072;92184;-82382;-28185;0;0;0;1;0
13539;28136;325755;-1097;-891;-2372;-4247;-55870;240032;60388;-82382;-28185;0;0;1;0;1
13540;-25992;225596;-1097;-891;-2372;-4247;42459;135857;92184;-111923;354793;0;0;0;0;0
13541;-25992;-34794;-1097;-891;-2372;-4247;-7913;109602;28593;-141464;-28185;0;0;1;0;0
13542;28136;-34794;-1097;-891;-2372;-4247;29394;1304;92184;-141464;-28185;0;0;0;0;0
13543;-25992;-34794;-1097;-891;-2372;-4247;-55513;35047;28593;-233;354793;0;0;0;0;0
13544;28136;-34794;-1097;-891;-2372;-4247;-12666;674;92184;-233;354793;0;0;0;0;0
13545;-25992;-34794;-1097;-891;-2372;-4247;94336;7502;60388;183486;354793;1;0;0;1;0
13546;-25992;-34794;-1097;-891;-2372;-4247;-16816;173708;92184;124404;-28185;0;0;1;1;0
13547;-25992;225596;-1097;-891;-2372;-4247;-53405;462;92184;124404;-28185;0;0;0;0;0
13548;-25992;-34794;-1097;-891;-2372;-4247;-28062;90086;60388;-233;-28185;0;0;1;0;0
13549;28136;-34794;-1097;-891;-2372;-4247;25166;153313;92184;-141464;-28185;0;0;0;1;1
13550;-25992;-34794;-1097;-891;-2372;-4247;70889;107289;28593;124404;-28185;0;0;1;0;0
13551;-25992;-34794;-1097;-891;-2372;-4247;-120805;115428;92184;-141464;-28185;0;0;0;0;0
13552;-25992;-34794;-1097;478455;-2372;-4247;-11543;57331;-34997;-82382;-28185;0;0;1;0;0
13553;28136;-34794;404258;-891;-2372;-4247;-31163;97925;28593;124404;-28185;0;0;0;0;1
13554;-25992;335306;-1097;-891;-2372;-4247;-17416;110052;92184;183486;-28185;0;1;0;1;0
13555;28136;-34794;-1097;-891;-2372;-4247;-45541;103665;28593;183486;-28185;0;0;0;0;0
13556;-25992;-34794;404258;-891;-2372;-4247;-47218;22117;60388;-233;-28185;1;0;0;0;0
13557;-25992;254732;-1097;-891;-2372;-4247;-61582;19792;-34997;-111923;-28185;0;0;0;0;0
13558;65945;-34794;-1097;223537;-2372;-4247;-44441;48077;28593;-82382;-28185;0;0;0;0;0
13559;-25992;-34794;-1097;-891;-2372;-4247;-10731;41570;92184;124404;-28185;0;0;0;0;0
13560;-25992;-34794;335053;-891;-2372;-4247;-8748;116267;-34997;-111923;-28185;1;0;1;1;0
13561;-25992;-34794;-1097;1227707;-2372;-4247;24575;150231;28593;-141464;-28185;0;0;1;0;1
13562;-25992;325755;-1097;-891;-2372;-4247;7256;55188;60388;183486;-28185;0;0;0;0;0
13563;-25992;-34794;-1097;-891;-2372;-4247;4744;698;-34997;183486;-28185;0;0;0;1;0
13564;-25992;254732;-1097;-891;-2372;-4247;40072;106128;92184;-141464;-28185;0;0;1;0;0
13565;-25992;-34794;-1097;-891;-2372;-4247;-58828;151787;-34997;-111923;-28185;0;0;1;1;1
13566;-25992;-34794;-1097;-891;-2372;-4247;-32180;61216;-34997;-111923;354793;0;0;0;1;1
13567;-25992;-34794;-1097;-891;-2372;-4247;-24035;20244;60388;-233;-28185;0;0;0;1;0
13568;-25992;-34794;-1097;-891;-2372;-4247;-6142;4878;92184;-82382;354793;0;0;1;0;0
13569;108216;335306;335053;-891;-2372;-4247;41912;338;28593;183486;-28185;0;0;0;1;0
13570;28136;254732;-1097;-891;-2372;-4247;8849;65687;28593;183486;-28185;0;0;0;1;1
13571;-25992;-34794;-1097;-891;-2372;-4247;55475;23050;28593;-141464;354793;0;0;0;1;1
13572;-25992;-34794;-1097;-891;-2372;-4247;76803;16490;28593;-111923;354793;0;0;0;1;0
13573;795386;-34794;-1097;-891;-2372;-4247;-22849;179257;60388;-141464;354793;0;0;0;1;1
13574;-25992;335306;-1097;-891;-2372;-4247;-87044;25261;92184;124404;354793;0;0;1;0;0
13575;-25992;-34794;-1097;-891;-2372;-4247;59726;4657;28593;-82382;-28185;0;0;0;0;0
13576;65945;-34794;-1097;-891;-2372;-4247;-11177;12325;28593;-82382;-28185;0;0;0;0;0
13577;-25992;-34794;404258;-891;-2372;-4247;-13258;199062;92184;-82382;354793;0;1;0;0;0
13578;-25992;-34794;404258;-891;-2372;-4247;31789;5641;28593;124404;-28185;0;0;0;0;0
13579;108216;-34794;-1097;1227707;-2372;-4247;-6241;8294;92184;124404;-28185;1;0;0;1;1
13580;-25992;335306;-1097;1227707;-2372;-4247;-5386;122824;92184;-82382;-28185;0;0;1;1;0
13581;-25992;-34794;-1097;-891;-2372;-4247;-294;101646;60388;-111923;-28185;0;0;1;0;0
13582;-25992;225596;-1097;-891;-2372;-4247;-47259;150165;60388;183486;-28185;0;0;0;0;0
13583;-25992;-34794;-1097;-891;-2372;-4247;-39933;55545;92184;-82382;-28185;0;1;1;1;0
13584;65945;-34794;-1097;-891;-2372;-4247;51427;49394;92184;-82382;-28185;0;0;0;1;0
13585;-25992;-34794;-1097;1227707;-2372;-4247;52522;26664;28593;183486;-28185;0;0;0;0;0
13586;-25992;335306;-1097;-891;-2372;-4247;1950;3212;-34997;-82382;-28185;0;0;1;0;0
13587;795386;-34794;-1097;-891;-2372;-4247;-11372;102248;28593;-111923;354793;0;0;0;0;0
13588;-25992;325755;258928;-891;-2372;-4247;32118;3103;28593;-111923;354793;0;0;1;0;0
13589;-25992;335306;-1097;-891;-2372;-4247;-13975;42448;60388;-233;-28185;1;0;0;0;0
13590;-25992;-34794;-1097;-891;-2372;-4247;7592;88275;28593;-141464;-28185;1;0;0;1;0
13591;-25992;335306;-1097;-891;-2372;-4247;94150;59681;-34997;-233;354793;1;0;1;1;0
13592;-25992;-34794;-1097;-891;-2372;-4247;75099;67034;-34997;183486;354793;0;0;1;0;0
13593;795386;335306;-1097;-891;-2372;-4247;-61978;76059;60388;-141464;-28185;0;0;0;0;0
13594;28136;325755;258928;-891;-2372;-4247;8466;173139;60388;-233;-28185;0;0;0;1;0
13595;-25992;335306;-1097;-891;-2372;-4247;-57616;99277;-34997;-233;-28185;0;0;0;1;0
13596;-25992;-34794;335053;-891;-2372;-4247;35659;99822;60388;-111923;-28185;0;0;0;0;0
13597;-25992;335306;-1097;-891;-2372;-4247;-49829;26623;-34997;124404;-28185;0;0;0;1;0
13598;-25992;-34794;-1097;-891;-2372;-4247;79375;191360;28593;-233;354793;0;0;0;1;0
13599;-25992;-34794;335053;-891;-2372;-4247;-61307;108248;-34997;124404;354793;0;0;1;0;0
13600;795386;-34794;-1097;-891;-2372;-4247;-53033;115446;28593;-111923;354793;0;0;0;1;1
13601;-25992;325755;258928;-891;-2372;-4247;-65152;58024;28593;-141464;-28185;0;0;1;1;0
13602;-25992;-34794;-1097;1227707;-2372;-4247;-31280;117372;28593;124404;354793;0;0;0;1;0
13603;-25992;-34794;-1097;-891;-2372;-4247;19498;29475;92184;-111923;354793;0;0;0;1;0
13604;-25992;-34794;404258;-891;-2372;-4247;52391;134728;60388;183486;354793;0;0;0;0;0
13605;-25992;335306;-1097;-891;-2372;-4247;-43013;74681;-34997;-111923;-28185;0;0;0;0;0
13606;-25992;-34794;-1097;-891;-2372;-4247;38340;13058;60388;-111923;-28185;0;0;0;1;0
13607;-25992;225596;-1097;-891;-2372;-4247;-17319;186438;-34997;-233;-28185;0;0;0;0;1
13608;-25992;-34794;-1097;-891;-2372;-4247;-69602;30970;60388;124404;-28185;0;0;0;1;0
13609;-25992;335306;-1097;-891;-2372;-4247;47955;17269;60388;183486;-28185;1;0;0;0;1
13610;-25992;-34794;-1097;-891;-2372;-4247;-17489;245117;-34997;124404;-28185;0;0;0;0;0
13611;-25992;-34794;-1097;-891;-2372;-4247;-28398;56050;60388;-82382;-28185;1;0;0;1;0
13612;28136;-34794;-1097;-891;-2372;-4247;84395;49750;60388;-141464;-28185;0;0;1;0;0
13613;-25992;-34794;-1097;-891;-2372;-4247;38747;91548;28593;124404;-28185;0;1;0;1;1
13614;-25992;-34794;-1097;478455;-2372;-4247;122948;85900;60388;-82382;-28185;0;0;1;0;1
13615;-25992;254732;335053;-891;-2372;-4247;-12405;2868;28593;124404;354793;0;0;0;0;0
13616;65945;335306;404258;478455;-2372;-4247;14473;131980;92184;183486;-28185;0;1;1;1;1
13617;-25992;-34794;-1097;478455;-2372;-4247;-54649;183271;28593;-233;-28185;0;0;0;0;0
13618;-25992;325755;-1097;-891;-2372;-4247;41484;38374;92184;-233;-28185;0;0;1;0;0
13619;-25992;335306;-1097;-891;-2372;-4247;-30153;205067;92184;183486;354793;0;0;0;0;0
13620;-25992;-34794;-1097;-891;-2372;-4247;-59561;161153;-34997;-111923;-28185;0;0;0;0;0
13621;-25992;-34794;-1097;-891;-2372;-4247;-37301;227249;60388;183486;-28185;0;0;0;1;1
13622;-25992;-34794;258928;223537;-2372;-4247;2777;78873;-34997;-141464;354793;0;0;0;0;0
13623;28136;-34794;-1097;-891;-2372;-4247;126990;24261;60388;183486;-28185;0;0;1;1;0
13624;-25992;225596;-1097;-891;-2372;-4247;7193;48478;92184;-233;-28185;0;0;0;1;0
13625;-25992;-34794;258928;-891;-2372;-4247;-11914;17995;-34997;-141464;-28185;0;0;1;0;0
13626;-25992;-34794;-1097;-891;-2372;-4247;36461;65753;28593;-111923;-28185;0;0;1;0;0
13627;-25992;335306;-1097;-891;-2372;-4247;9690;44011;60388;124404;-28185;0;0;0;0;0
13628;-25992;325755;-1097;-891;-2372;-4247;-79879;4939;92184;-111923;-28185;0;0;0;0;0
13629;28136;-34794;-1097;-891;-2372;-4247;13928;21726;28593;-141464;-28185;0;0;0;0;1
13630;108216;-34794;-1097;-891;-2372;-4247;64302;14640;60388;-141464;-28185;1;0;0;0;0
13631;-25992;-34794;-1097;-891;-2372;-4247;-11400;24981;-34997;-82382;354793;0;0;1;1;0
13632;-25992;335306;-1097;1227707;-2372;-4247;12980;144747;-34997;-233;-28185;0;0;0;1;0
13633;-25992;325755;-1097;1227707;-2372;-4247;8588;65599;92184;-233;-28185;0;1;0;0;0
13634;-25992;-34794;335053;-891;-2372;-4247;52723;12650;-34997;124404;-28185;0;0;0;0;1
13635;-25992;-34794;-1097;-891;-2372;-4247;-24368;132062;-34997;-141464;-28185;0;0;1;0;0
13636;28136;-34794;-1097;-891;-2372;-4247;-12923;42625;-34997;-111923;354793;1;0;0;0;0
13637;65945;335306;-1097;-891;-2372;-4247;11308;131969;92184;124404;354793;1;0;0;0;0
13638;-25992;-34794;335053;-891;-2372;-4247;-27404;13523;28593;-141464;354793;0;0;0;0;0
13639;-25992;225596;-1097;-891;-2372;-4247;-40314;125661;28593;-233;-28185;1;0;0;1;0
13640;-25992;-34794;-1097;-891;-2372;-4247;31998;165294;-34997;183486;-28185;1;0;0;1;1
13641;-25992;335306;-1097;-891;-2372;-4247;50099;126137;-34997;-82382;-28185;0;0;0;0;0
13642;-25992;-34794;-1097;-891;-2372;-4247;-31187;40678;-34997;183486;-28185;0;1;1;1;1
13643;-25992;-34794;-1097;-891;-2372;-4247;-22433;63415;28593;-233;-28185;0;0;0;1;0
13644;-25992;-34794;335053;-891;-2372;-4247;38;258726;-34997;124404;-28185;0;0;0;0;0
13645;-25992;-34794;-1097;-891;-2372;-4247;28021;68847;92184;-233;-28185;0;0;0;1;0
13646;-25992;-34794;-1097;-891;-2372;-4247;-17474;9182;-34997;183486;354793;1;0;0;1;1
13647;65945;-34794;-1097;-891;-2372;-4247;-23564;207081;28593;-141464;354793;0;0;1;1;0
13648;-25992;-34794;-1097;-891;-2372;-4247;23856;123773;92184;-233;354793;0;0;1;0;1
13649;-25992;-34794;335053;478455;-2372;-4247;-52380;101247;60388;-82382;354793;0;0;0;1;0
13650;-25992;-34794;-1097;-891;-2372;-4247;-14132;27025;92184;-111923;-28185;0;0;0;0;1
13651;-25992;335306;-1097;-891;-2372;-4247;-169233;53139;60388;-233;-28185;0;0;0;1;0
13652;-25992;335306;335053;-891;-2372;-4247;3542;36450;60388;-141464;354793;0;0;0;1;0
13653;-25992;-34794;-1097;-891;-2372;-4247;3048;87283;-34997;-82382;354793;0;0;1;1;0
13654;-25992;-34794;-1097;-891;-2372;-4247;9909;59738;92184;-141464;-28185;0;0;1;0;1
13655;-25992;335306;-1097;-891;-2372;-4247;-107202;79770;92184;183486;-28185;0;0;0;0;0
13656;108216;-34794;335053;-891;-2372;-4247;-37488;59440;-34997;-141464;-28185;0;0;0;0;0
13657;-25992;-34794;-1097;-891;-2372;-4247;33067;93831;92184;124404;-28185;0;0;0;1;0
13658;-25992;-34794;-1097;-891;-2372;-4247;115324;229530;60388;-111923;-28185;0;0;0;1;0
13659;-25992;-34794;-1097;-891;-2372;-4247;28577;54902;-34997;-233;354793;0;0;0;0;0
13660;-25992;-34794;-1097;-891;-2372;-4247;98035;25747;92184;-82382;-28185;0;1;0;1;0
13661;65945;335306;-1097;-891;-2372;-4247;70258;75540;28593;-233;-28185;0;0;1;1;1
13662;-25992;-34794;-1097;-891;-2372;-4247;14387;209488;92184;-111923;-28185;0;0;1;1;0
13663;-25992;325755;-1097;-891;-2372;-4247;49395;35217;92184;-141464;-28185;0;0;0;0;0
13664;-25992;225596;-1097;-891;-2372;-4247;90746;162653;92184;-233;-28185;0;0;1;0;0
13665;-25992;335306;-1097;-891;-2372;-4247;4164;42921;-34997;-82382;-28185;0;1;0;0;0
13666;28136;-34794;-1097;-891;-2372;-4247;-55454;164947;60388;124404;-28185;0;0;0;1;0
13667;-25992;-34794;-1097;-891;-2372;-4247;22488;24954;28593;-111923;-28185;0;0;0;0;0
13668;-25992;-34794;-1097;-891;-2372;-4247;-11312;140858;60388;-141464;-28185;0;0;0;0;1
13669;28136;-34794;-1097;-891;-2372;-4247;-23610;34561;92184;124404;-28185;0;0;0;0;1
13670;28136;325755;-1097;-891;-2372;-4247;3052;12993;28593;-111923;-28185;0;0;0;1;0
13671;-25992;-34794;258928;-891;-2372;-4247;-35940;5301;-34997;-111923;-28185;0;0;0;1;0
13672;-25992;335306;-1097;-891;-2372;-4247;-23639;11403;60388;-111923;-28185;0;0;0;0;0
13673;-25992;-34794;258928;-891;-2372;-4247;-28070;60412;92184;124404;-28185;0;1;0;0;0
13674;-25992;225596;-1097;-891;-2372;-4247;-22597;28725;60388;-82382;-28185;0;0;0;1;0
13675;108216;-34794;404258;-891;-2372;-4247;-23876;155816;92184;183486;-28185;0;0;0;1;0
13676;-25992;-34794;258928;-891;-2372;-4247;69193;116897;28593;-111923;-28185;1;0;0;0;0
13677;-25992;254732;335053;1227707;-2372;-4247;-60286;82361;92184;-82382;354793;1;0;0;1;0
13678;28136;-34794;-1097;-891;-2372;-4247;54077;100315;92184;-82382;354793;0;1;1;1;0
13679;-25992;-34794;-1097;-891;-2372;-4247;108747;39274;28593;-111923;-28185;0;0;0;1;0
13680;-25992;-34794;-1097;1227707;-2372;-4247;-49324;45437;-34997;124404;-28185;0;0;0;1;0
13681;795386;-34794;-1097;-891;-2372;-4247;-3203;45984;92184;124404;-28185;0;0;1;1;1
13682;28136;-34794;-1097;-891;-2372;-4247;-5589;22278;28593;-82382;-28185;0;0;1;1;0
13683;28136;-34794;-1097;-891;-2372;-4247;-84307;33761;60388;-141464;354793;1;0;1;1;1
13684;-25992;-34794;-1097;-891;-2372;-4247;24300;151354;-34997;-233;-28185;0;0;1;1;1
13685;65945;335306;-1097;1227707;-2372;-4247;15642;61951;-34997;-82382;-28185;0;0;1;0;0
13686;-25992;-34794;-1097;-891;-2372;-4247;55555;90705;-34997;-82382;-28185;0;0;0;0;0
13687;-25992;225596;-1097;-891;-2372;-4247;20572;20563;92184;183486;-28185;0;0;0;0;0
13688;108216;-34794;335053;-891;-2372;-4247;9672;201028;60388;183486;354793;0;0;0;1;0
13689;-25992;335306;-1097;-891;-2372;-4247;-34154;164996;60388;-111923;-28185;0;0;0;1;0
13690;65945;-34794;-1097;-891;-2372;-4247;-91796;80828;92184;-111923;-28185;1;0;0;1;0
13691;-25992;-34794;-1097;-891;-2372;-4247;30294;143840;-34997;124404;-28185;0;0;0;1;0
13692;-25992;-34794;-1097;-891;-2372;-4247;77524;21513;60388;-82382;-28185;0;0;1;0;1
13693;65945;-34794;-1097;-891;-2372;-4247;-71396;55778;60388;-82382;354793;0;0;0;1;0
13694;-25992;325755;258928;-891;-2372;-4247;35906;155;60388;124404;-28185;0;0;0;1;1
13695;-25992;225596;-1097;-891;-2372;-4247;-3424;154657;-34997;124404;-28185;0;0;1;1;0
13696;-25992;-34794;404258;223537;-2372;-4247;-48393;150101;28593;-111923;354793;0;0;1;0;0
13697;795386;254732;-1097;1227707;-2372;-4247;75743;197388;92184;183486;-28185;0;0;0;1;1
13698;-25992;-34794;-1097;1227707;-2372;-4247;15003;67763;92184;-141464;-28185;0;0;1;1;0
13699;-25992;-34794;-1097;-891;-2372;-4247;12580;83735;92184;-141464;354793;0;0;1;0;0
13700;-25992;335306;-1097;478455;-2372;-4247;-75796;57080;60388;124404;-28185;0;0;0;1;0
13701;795386;-34794;-1097;223537;-2372;-4247;82570;6273;92184;-141464;354793;0;0;0;1;0
13702;65945;-34794;-1097;-891;-2372;-4247;-35057;33814;28593;-82382;354793;0;0;0;0;0
13703;65945;-34794;-1097;-891;-2372;-4247;16713;1984;92184;-141464;-28185;0;0;0;1;1
13704;-25992;-34794;404258;-891;-2372;-4247;49481;107826;28593;-141464;-28185;0;0;0;0;0
13705;-25992;-34794;-1097;223537;-2372;-4247;18143;163127;28593;-111923;-28185;0;0;1;1;1
13706;-25992;-34794;-1097;-891;-2372;-4247;42601;2396;-34997;-233;-28185;0;0;1;0;0
13707;-25992;325755;-1097;-891;-2372;-4247;51920;20402;28593;-233;354793;0;0;0;0;1
13708;-25992;-34794;-1097;-891;-2372;-4247;117216;51301;28593;-141464;-28185;1;0;0;0;0
13709;108216;-34794;-1097;-891;-2372;-4247;-64479;36845;92184;183486;354793;0;0;1;1;0
13710;65945;335306;-1097;-891;-2372;-4247;337;22986;28593;-82382;-28185;0;1;0;0;0
13711;-25992;-34794;-1097;-891;-2372;-4247;76769;86557;-34997;-82382;-28185;0;0;0;0;0
13712;-25992;-34794;-1097;-891;-2372;-4247;-1995;2566;-34997;-233;354793;0;1;0;1;0
13713;65945;254732;-1097;-891;-2372;-4247;-111342;231266;-34997;183486;-28185;1;0;0;1;1
13714;-25992;325755;404258;-891;-2372;-4247;72038;3715;28593;-111923;-28185;0;0;0;1;1
13715;-25992;-34794;-1097;-891;-2372;-4247;7508;9908;92184;-111923;-28185;0;0;0;0;0
13716;-25992;225596;-1097;-891;-2372;-4247;-50554;153443;92184;-111923;354793;0;1;1;0;0
13717;-25992;225596;335053;-891;-2372;-4247;11885;141753;-34997;183486;-28185;0;1;0;1;0
13718;65945;-34794;-1097;-891;-2372;-4247;26929;93977;92184;-233;354793;0;1;0;1;0
13719;-25992;-34794;-1097;-891;-2372;-4247;-40498;72950;60388;-111923;354793;1;0;1;1;0
13720;-25992;-34794;258928;1227707;-2372;-4247;-5717;88657;60388;183486;-28185;0;0;0;0;0
13721;-25992;-34794;258928;-891;-2372;-4247;32672;86569;60388;124404;-28185;0;0;0;1;0
13722;65945;-34794;-1097;-891;-2372;-4247;-47055;4722;92184;-233;-28185;0;1;0;0;1
13723;-25992;225596;258928;223537;-2372;-4247;37753;45383;-34997;124404;354793;1;0;0;1;1
13724;-25992;-34794;-1097;-891;-2372;-4247;85093;204333;28593;-82382;-28185;0;0;0;1;1
13725;795386;-34794;-1097;-891;-2372;-4247;-92285;96087;92184;-111923;354793;0;0;0;0;0
13726;108216;-34794;-1097;-891;-2372;-4247;9820;8235;28593;-233;354793;0;1;0;1;1
13727;108216;-34794;404258;-891;-2372;-4247;23986;104162;60388;-141464;354793;0;0;1;0;1
13728;28136;-34794;-1097;-891;-2372;-4247;7625;46905;92184;124404;354793;0;0;0;0;0
13729;-25992;-34794;-1097;-891;-2372;-4247;40720;37777;92184;-141464;-28185;0;0;0;1;0
13730;-25992;-34794;-1097;-891;-2372;-4247;16532;80152;-34997;-233;354793;0;0;0;1;0
13731;-25992;335306;404258;-891;-2372;-4247;48620;150694;-34997;183486;354793;1;0;1;0;1
13732;-25992;-34794;-1097;-891;-2372;-4247;41663;50450;-34997;-233;354793;0;0;0;1;1
13733;108216;-34794;-1097;-891;-2372;-4247;-50705;28737;28593;183486;-28185;0;0;0;0;1
13734;65945;-34794;258928;-891;-2372;-4247;-74844;71091;60388;-111923;-28185;1;0;0;0;0
13735;65945;325755;258928;-891;-2372;-4247;-61711;137388;92184;-82382;-28185;0;0;0;0;0
13736;-25992;-34794;-1097;-891;-2372;-4247;82980;107162;-34997;183486;-28185;0;0;1;1;0
13737;795386;-34794;-1097;-891;-2372;-4247;-33056;96286;60388;183486;-28185;0;1;0;0;0
13738;28136;335306;-1097;-891;-2372;-4247;7017;21454;-34997;-82382;354793;1;0;1;1;0
13739;-25992;-34794;258928;-891;-2372;-4247;47940;88557;60388;-233;-28185;0;0;1;0;0
13740;28136;-34794;-1097;-891;-2372;-4247;-4536;175272;28593;-141464;354793;0;0;0;0;0
13741;-25992;-34794;-1097;223537;-2372;-4247;39913;121902;92184;183486;-28185;0;0;0;0;1
13742;-25992;-34794;258928;-891;-2372;-4247;33232;92377;-34997;124404;-28185;0;0;0;0;0
13743;-25992;-34794;404258;1227707;-2372;-4247;-31257;47892;-34997;-141464;354793;0;0;1;1;1
13744;-25992;-34794;-1097;223537;-2372;-4247;-58076;89498;92184;-111923;-28185;1;0;1;0;0
13745;-25992;-34794;404258;-891;-2372;-4247;44620;256912;60388;-233;-28185;1;0;0;1;0
13746;-25992;335306;-1097;-891;-2372;-4247;23466;129154;-34997;-82382;-28185;0;0;0;1;0
13747;108216;-34794;-1097;-891;-2372;-4247;-27740;170744;92184;183486;-28185;0;0;0;0;1
13748;-25992;-34794;-1097;-891;-2372;-4247;52816;65597;28593;-141464;-28185;0;0;0;0;0
13749;65945;325755;404258;1227707;-2372;-4247;-7573;24656;-34997;-233;-28185;1;0;1;1;1
13750;-25992;-34794;335053;-891;-2372;-4247;14792;48468;92184;124404;354793;0;0;0;1;0
13751;-25992;-34794;258928;-891;-2372;-4247;15482;8627;92184;-233;-28185;0;0;1;1;0
13752;-25992;-34794;-1097;-891;-2372;-4247;-21124;80275;92184;-233;-28185;0;0;0;0;0
13753;-25992;-34794;-1097;478455;-2372;-4247;-44057;61704;-34997;124404;-28185;0;0;1;0;0
13754;-25992;335306;258928;-891;-2372;-4247;71037;5651;-34997;-111923;-28185;0;0;0;0;1
13755;-25992;225596;-1097;-891;-2372;-4247;79544;108796;-34997;-111923;-28185;0;0;1;0;0
13756;-25992;225596;-1097;-891;-2372;-4247;-40039;63285;28593;-111923;-28185;0;0;0;1;0
13757;-25992;-34794;-1097;-891;-2372;-4247;-8244;124892;92184;-82382;-28185;0;0;1;1;1
13758;28136;225596;335053;-891;-2372;-4247;34763;34108;92184;183486;354793;0;0;0;0;0
13759;-25992;-34794;-1097;-891;-2372;-4247;21410;39741;92184;-141464;-28185;1;0;0;0;0
