id;product_A_sold_in_the_past;product_B_sold_in_the_past;product_A_recommended;product_A;product_C;product_D;cust_hitrate;cust_interactions;cust_contracts;opp_month;opp_old;competitor_Z;competitor_X;competitor_Y;cust_in_iberia;target_variable
22631;-25992;325755;-1097;765913;-2372;-4247;98474;40246;-34997;-82382;-28185;0;0;0;0;0
22632;-25992;-34794;-1097;-891;-2372;-4247;-2037;18397;-34997;6241;-28185;1;0;0;0;0
22633;-25992;225596;-1097;-891;-2372;-4247;23072;100041;155774;-233;-28185;0;0;1;0;0
22634;-25992;325755;-1097;1878559;-2372;-4247;-33848;12534;473725;-233;-28185;0;0;1;1;1
22635;405959;-28599;258928;765913;-2372;-4247;1377;22246;-34997;-111923;-28185;0;0;0;1;1
22636;-586;325755;-1097;1878559;-2372;-4247;6560;94497;28593;-233;354793;0;0;1;1;1
22637;-25992;-34794;-1097;920878;-2372;-4247;8285;777;123979;-141464;-28185;0;0;0;1;0
22638;34402;-34794;-1097;-891;-2372;-4247;-54391;80669;-34997;-141464;-28185;0;0;0;1;0
22639;-25992;225596;-1097;115062;-2372;-4247;2121;24694;-3202;-111923;-28185;0;0;0;1;1
22640;37589;254732;335053;-891;-2372;-4247;21985;37669;-3202;153945;-28185;0;0;0;1;1
22641;-25992;-28599;-1097;-891;-2372;-4247;19896;145836;155774;-111923;354793;0;0;0;0;0
22642;-25992;-34794;-1097;-891;-2372;-4247;-39631;22123;-34997;153945;-28185;1;0;0;1;0
22643;-25992;325755;-1097;-891;-2372;-4247;12031;159634;473725;-111923;354793;0;0;0;0;0
22644;-25992;-34794;-1097;-891;-2372;-4247;37784;31310;-3202;183486;-28185;0;0;0;1;0
22645;28136;335306;404258;-891;-2372;-4247;-31626;36233;-34997;-233;-28185;0;0;0;0;1
22646;-25992;-34794;-1097;-891;-2372;-4247;-70472;15048;28593;94864;-28185;0;0;1;1;0
22647;-25992;-28599;-1097;-891;-2372;-4247;-61973;43938;473725;153945;354793;0;0;0;0;0
22648;65945;-34794;-1097;-891;-2372;-4247;96428;134286;-3202;-111923;-28185;0;0;0;0;0
22649;-25992;-34794;-1097;-891;-2372;-4247;-23691;75352;346544;124404;354793;0;0;0;0;0
22650;-19248;-28599;-1097;-891;-2372;-4247;65267;18289;-3202;-111923;-28185;0;0;1;1;1
22651;-25992;351662;-1097;-891;-2372;-4247;-38237;65654;-34997;6241;-28185;0;0;0;0;1
22652;-25992;-34794;-1097;-891;-2372;-4247;-12541;49125;123979;65323;354793;0;0;0;1;1
22653;108216;351662;-1097;223537;-2372;-4247;14089;119996;-3202;-233;-28185;0;0;0;0;1
22654;65945;-34794;-1097;-891;-2372;-4247;-10891;114240;-34997;65323;-28185;0;0;0;1;0
22655;-19248;-34794;-1097;-891;-2372;-4247;-17335;17175;123979;153945;-28185;0;0;1;1;1
22656;-25992;-34794;335053;-891;-2372;-4247;51575;204188;155774;-233;354793;0;0;0;1;1
22657;-25992;-34794;-1097;-891;-2372;-4247;59047;81614;155774;6241;-28185;0;0;0;1;0
22658;-25992;325755;-1097;-891;-2372;-4247;-109267;7158;-34997;124404;354793;0;0;0;0;0
22659;34402;351662;-1097;-891;-2372;-4247;-102476;98098;-34997;6241;-28185;0;0;0;0;0
22660;-25992;-34794;40933;-891;-2372;-4247;33082;198739;-34997;-141464;-28185;0;0;0;0;0
22661;-25992;335306;-10968;-891;-2372;-4247;-28463;74851;-34997;183486;-28185;0;1;0;0;1
22662;-25992;-34794;-1097;-891;-2372;-4247;15876;207771;-34997;-111923;-28185;0;0;0;0;0
22663;-25992;-34794;-1097;-891;-2372;-4247;18836;118544;-34997;6241;-28185;0;0;0;0;0
22664;-25992;254732;-1097;-891;-2372;-4247;66047;102758;-34997;-52841;354793;0;0;0;0;0
22665;-586;-34794;-1097;-891;-2372;-4247;-10762;47790;473725;-111923;354793;0;0;0;1;0
22666;-25992;-34794;40933;-891;-2372;88978;-92188;47391;-34997;124404;-28185;0;0;0;0;0
22667;-25992;-34794;-1097;-891;-2372;-4247;-6493;12899;28593;94864;-28185;0;0;0;0;1
22668;-25992;-34794;-1097;-891;-2372;-4247;-13806;8049;60388;183486;-28185;0;1;0;1;0
22669;-25992;-28599;-1097;223537;-2372;-4247;31654;49136;251159;-141464;354793;1;0;0;1;0
22670;34402;153069;-1097;-891;-2372;-4247;-39722;72369;473725;94864;-28185;0;0;0;1;1
22671;-25992;-34794;-1097;-891;-2372;-4247;-84845;28749;-34997;65323;-28185;0;0;0;1;0
22672;-19248;200541;-1097;115062;-2372;-4247;-87881;72099;-34997;6241;354793;0;0;0;0;0
22673;-25992;-34794;-1097;-891;-2372;-4247;-61172;2455;-34997;153945;-28185;1;0;0;1;0
22674;405959;335306;508065;765913;-2372;-4247;-21226;36441;-34997;94864;354793;0;0;0;0;1
22675;-19248;-34794;-1097;1227707;-2372;-4247;70255;140167;-34997;65323;-28185;0;0;0;1;0
22676;-25992;-34794;-1097;-891;-2372;-4247;10963;17707;251159;6241;-28185;1;0;0;0;0
22677;405959;-34794;-1097;-891;-2372;-4247;-1408;14985;92184;-141464;-28185;0;0;0;1;1
22678;-25992;335306;-1097;-891;-2372;-4247;54947;156423;346544;-141464;-28185;0;0;0;0;0
22679;65945;-28599;-1097;-891;-2372;-4247;44669;149049;-34997;-52841;-28185;0;0;0;0;0
22680;-19248;-34794;-1097;-891;-2372;-4247;2880;150802;28593;-141464;-28185;0;0;0;0;0
22681;-19248;-34794;-1097;-891;-2372;-4247;-18306;18367;155774;65323;-28185;0;0;0;0;0
22682;-25992;335306;-1097;223537;-2372;-4247;-5246;31698;-3202;-52841;-28185;0;0;1;0;0
22683;-25992;-34794;-1097;-891;-2372;-4247;-24797;154467;-3202;183486;-28185;0;0;0;0;0
22684;-25992;325755;-1097;-891;-2372;-4247;-64685;96950;346544;-233;354793;0;0;0;0;1
22685;28136;-34794;-10968;1385771;-2372;-4247;75848;86150;-34997;-233;-28185;0;0;0;0;0
22686;65945;-34794;-1097;455984;-2372;-4247;101889;89847;251159;-141464;-28185;0;0;1;1;1
22687;-25992;-34794;-1097;1385771;-2372;-4247;2319;54361;28593;-82382;-28185;0;0;1;1;0
22688;-25992;-34794;59619;-891;-2372;-4247;5063;15908;92184;94864;-28185;0;0;0;1;0
22689;-25992;-34794;-1097;-891;-2372;-4247;-29137;158485;-34997;-141464;-28185;0;0;1;0;0
22690;-25992;-34794;-1097;-891;-2372;-4247;-33379;5019;92184;-233;354793;0;0;0;0;0
22691;28136;335306;-1097;-891;-2372;-4247;-30360;119779;-34997;94864;354793;0;0;0;0;0
22692;795386;153069;-1097;-891;-2372;-4247;69760;186826;346544;-52841;-28185;0;0;1;0;1
22693;-25992;-34794;-1097;-891;-2372;-4247;-27622;31890;28593;153945;-28185;0;0;0;0;0
22694;-25992;-34794;-1097;-891;-2372;-4247;-29922;157116;-34997;-233;354793;0;0;0;0;0
22695;34402;325755;-1097;-891;-2372;-4247;-33349;6359;-34997;-52841;354793;0;0;0;1;0
22696;-25992;-34794;-1097;-891;-2372;-4247;-23449;34832;60388;6241;354793;0;0;0;0;1
22697;405959;351662;-1097;-891;-2372;-4247;52708;16177;-34997;-111923;-28185;0;0;0;1;1
22698;-25992;-34794;-1097;1227707;-2372;-4247;66441;146384;-34997;65323;-28185;0;0;0;1;0
22699;-25992;351662;404258;-891;-2372;-4247;-16734;288047;-34997;183486;-28185;1;0;0;0;0
22700;-25992;-34794;-1097;-891;-2372;-4247;18066;72920;60388;-82382;-28185;0;0;1;1;0
22701;28136;325755;-1097;-891;-2372;-4247;-46480;89364;-34997;-82382;-28185;0;0;0;0;0
22702;-25992;-34794;335053;-891;-2372;-4247;-52774;46201;-34997;-82382;-28185;0;0;0;1;1
22703;-25992;-34794;-1097;455984;-2372;-4247;47779;53219;346544;-233;-28185;0;0;0;1;1
22704;-25992;-28599;-1097;-891;-2372;-4247;-71457;145997;-34997;-111923;-28185;0;0;1;0;0
22705;-25992;-34794;-1097;-891;-2372;-4247;59821;28050;-3202;65323;-28185;0;0;0;0;0
22706;-25992;-34794;-1097;-891;-2372;-4247;51448;129099;-34997;183486;354793;0;0;0;1;0
22707;-25992;153069;335053;-891;-2372;-4247;20562;32970;92184;-141464;-28185;1;0;0;0;0
22708;108216;225596;-1097;1385771;-2372;-4247;2718;191061;-3202;124404;-28185;0;0;0;1;0
22709;-25992;-34794;-1097;-891;-2372;-4247;-4614;23491;92184;-52841;354793;0;0;1;0;0
22710;-25992;254732;51314;-891;-2372;-4247;-99015;15700;123979;183486;-28185;0;0;0;0;1
22711;-25992;351662;-1097;-891;-2372;-4247;1011;122870;155774;65323;354793;1;0;1;1;1
22712;-25992;-28599;40933;765913;-2372;-4247;34552;53855;155774;-52841;-28185;0;0;1;0;1
22713;-586;225596;258928;-891;-2372;-4247;46745;4971;473725;-233;-28185;1;0;1;0;0
22714;795386;351662;-1097;-891;-2372;-4247;-74796;90235;-34997;-111923;-28185;0;1;0;1;1
22715;-25992;225596;-1097;-891;-2372;-4247;-22529;79480;-34997;-141464;-28185;0;0;0;0;0
22716;-25992;200541;51314;-891;-2372;-4247;61405;37920;-34997;-82382;-28185;0;0;0;1;1
22717;795386;-34794;-1097;-891;-2372;-4247;-121885;113098;-34997;-111923;354793;0;0;0;0;0
22718;-25992;-34794;-1097;-891;98194;-4247;62141;32747;28593;-233;-28185;1;1;1;1;0
22719;-25992;-34794;-1097;-891;-2372;-4247;17898;86312;251159;183486;-28185;0;0;0;1;0
22720;37589;-34794;-1097;-891;-2372;-4247;62071;20089;-34997;183486;-28185;0;0;0;0;0
22721;-25992;-34794;-1097;-891;-2372;-4247;-69222;76525;-34997;94864;354793;0;0;1;1;0
22722;-25992;335306;-1097;-891;-2372;-4247;14024;84971;123979;-111923;-28185;1;0;0;0;0
22723;-25992;-34794;-1097;-891;-2372;-4247;119208;22365;-34997;-141464;-28185;0;0;1;1;0
22724;-25992;-34794;-1097;-891;-2372;-4247;41275;20360;123979;-233;-28185;1;0;1;0;0
22725;-25992;351662;-1097;1227707;-2372;-4247;57263;148153;155774;124404;-28185;0;0;0;1;1
22726;-25992;325755;-1097;-891;-2372;-4247;-24506;55292;-34997;-111923;-28185;0;0;0;1;1
22727;28136;-34794;-1097;-891;-2372;-4247;55090;77659;-34997;-141464;-28185;0;0;0;1;0
22728;-25992;-28599;-1097;-891;-2372;-4247;-114313;40589;-3202;-111923;354793;0;0;0;1;0
22729;-25992;-34794;-1097;-891;-2372;-4247;30700;38452;-34997;-141464;354793;0;0;1;0;0
22730;-25992;-34794;-1097;-891;-2372;-4247;57348;188321;-34997;-111923;-28185;0;0;0;0;0
22731;108216;-28599;-1097;-891;-2372;-4247;-22209;176280;-34997;-52841;354793;0;0;1;0;1
22732;-25992;-34794;40933;-891;-2372;-4247;31601;81516;155774;-82382;-28185;1;0;1;1;0
22733;108216;-34794;-1097;-891;-2372;-4247;21463;60066;-34997;124404;-28185;0;0;0;0;0
22734;795386;-34794;-1097;1878559;-2372;-4247;94801;63377;-3202;-141464;354793;0;0;0;1;1
22735;28136;351662;-1097;-891;-2372;-4247;124077;31464;-3202;153945;-28185;0;0;0;1;1
22736;-25992;-34794;335053;-891;-2372;-4247;-3025;133758;155774;65323;-28185;0;0;1;0;0
22737;-19248;200541;-1097;-891;-2372;-4247;-32588;88414;-34997;-111923;-28185;1;0;0;1;0
22738;-586;-34794;-1097;-891;-2372;-4247;11611;47803;-34997;-233;-28185;0;0;0;0;0
22739;-25992;-34794;-1097;1227707;-2372;-4247;-1459;132347;123979;94864;-28185;0;1;0;1;0
22740;-25992;-34794;-1097;920878;-2372;-4247;-20476;38462;-34997;94864;354793;1;0;0;0;0
22741;-25992;-34794;-1097;-891;-2372;-4247;-17971;138173;-34997;-52841;-28185;0;0;1;1;0
22742;-25992;-24182;-1097;-891;-2372;-4247;-54728;161261;28593;124404;354793;1;0;0;1;1
22743;-19248;-34794;40933;1878559;-2372;-4247;-17246;131819;-34997;-141464;354793;0;0;0;1;0
22744;-25992;-34794;-1097;478455;-2372;-4247;43641;142743;123979;183486;-28185;0;1;0;0;1
22745;65945;-34794;335053;920878;-2372;-4247;73655;15766;92184;124404;-28185;0;0;0;1;1
22746;405959;-34794;-1097;1227707;98194;-4247;32642;41050;251159;-52841;-28185;0;0;1;1;0
22747;-586;-34794;-1097;-891;-2372;-4247;-52471;85807;155774;-82382;-28185;0;0;0;0;0
22748;795386;-28599;-1097;-891;-2372;-4247;68503;101785;251159;-82382;-28185;0;0;0;1;1
22749;37589;-24182;-1097;-891;-2372;-4247;-24086;103856;-3202;-52841;-28185;0;0;0;1;0
22750;-25992;-34794;-1097;-891;-2372;-4247;-58443;7988;251159;124404;-28185;0;0;1;1;1
22751;-25992;-34794;-1097;115062;-2372;-4247;81575;150245;92184;153945;354793;0;1;1;0;0
22752;-25992;-34794;258928;-891;-2372;-4247;42645;47370;28593;65323;354793;0;0;0;1;0
22753;-586;-34794;-1097;-891;-2372;-4247;-72659;26844;-34997;124404;-28185;0;0;0;0;0
22754;-25992;-34794;-1097;478455;-2372;-4247;-108519;191824;-34997;124404;354793;0;0;0;1;0
22755;34402;254732;-1097;-891;-2372;-4247;-9893;28942;-34997;-141464;-28185;0;0;0;0;0
22756;-25992;-28599;-1097;-891;-2372;-4247;12637;103843;346544;-111923;-28185;0;0;0;0;0
22757;-25992;-34794;-1097;-891;-2372;-4247;54691;132444;-34997;-52841;-28185;0;0;0;1;0
22758;34402;335306;-1097;-891;-2372;-4247;46775;105353;-34997;94864;354793;0;0;0;0;0
22759;-25992;200541;-1097;-891;98194;-4247;-4754;8878;123979;183486;-28185;0;0;1;0;1
22760;795386;335306;-10968;115062;-2372;-4247;-60339;67094;-34997;6241;-28185;0;0;0;1;1
22761;-25992;-28599;-1097;-891;-2372;-4247;26304;12305;123979;-52841;-28185;1;0;0;0;0
22762;-25992;351662;-1097;-891;-2372;-4247;103387;62572;-34997;124404;354793;0;0;0;0;0
22763;-25992;254732;335053;-891;-2372;-4247;-19421;116962;-3202;124404;-28185;0;0;1;1;0
22764;-25992;-34794;335053;-891;-2372;-4247;-29593;62508;-3202;153945;-28185;1;0;0;0;0
22765;-25992;-34794;-1097;-891;-2372;-4247;-61902;105692;-3202;-111923;354793;0;0;0;1;0
22766;108216;-28599;-1097;-891;-2372;-4247;-61044;228208;-34997;183486;-28185;0;1;0;1;0
22767;-25992;-34794;-1097;1227707;-2372;-4247;-60791;83879;-34997;-141464;-28185;0;0;0;0;0
22768;34402;-34794;-1097;-891;-2372;-4247;14183;2655;92184;65323;-28185;0;0;0;1;0
22769;-25992;-34794;-1097;-891;-2372;88978;43660;63106;-3202;94864;-28185;0;0;1;1;0
22770;65945;325755;-1097;-891;-2372;-4247;-28824;84968;-34997;65323;-28185;0;0;0;1;1
22771;-586;335306;-1097;-891;-2372;-4247;-50752;273121;-34997;65323;-28185;0;0;0;0;0
22772;-25992;325755;-1097;-891;-2372;-4247;47920;57748;92184;-52841;354793;1;0;0;1;0
22773;-19248;-34794;-1097;-891;-2372;-4247;-40158;47669;-34997;94864;-28185;0;0;0;1;0
22774;-25992;-34794;196644;-891;-2372;-4247;21285;141792;-3202;-111923;-28185;1;0;0;0;0
22775;108216;-34794;196644;-891;-2372;-4247;-110826;13370;155774;65323;-28185;0;1;0;1;0
22776;-25992;-28599;-1097;-891;-2372;-4247;-6675;14031;123979;-233;-28185;0;0;0;0;1
22777;405959;-24182;-1097;-891;-2372;-4247;85885;99383;-3202;-233;-28185;0;0;0;0;0
22778;37589;-34794;-1097;-891;-2372;-4247;-24418;162196;-34997;153945;-28185;0;0;0;1;0
22779;-25992;153069;258928;-891;-2372;-4247;-74574;21723;28593;-141464;-28185;0;0;0;0;0
22780;108216;254732;-1097;-891;-2372;-4247;4701;87208;-3202;-111923;354793;0;0;0;1;1
22781;-586;153069;-1097;-891;98194;-4247;40949;229185;-34997;6241;-28185;0;0;0;1;0
22782;-25992;-34794;51314;-891;-2372;-4247;41997;10855;251159;-82382;354793;0;0;0;0;0
22783;-25992;-34794;-1097;-891;-2372;-4247;-7198;61534;-34997;-233;-28185;0;1;0;0;0
22784;-25992;-28599;196644;223537;98194;-4247;46465;50126;28593;-52841;-28185;0;0;1;1;0
22785;-25992;-34794;-1097;-891;-2372;-4247;272;14019;-34997;-111923;-28185;0;0;1;0;0
22786;37589;200541;-10968;-891;-2372;-4247;-14934;86887;346544;94864;354793;0;0;0;0;1
22787;-25992;-34794;59619;-891;-2372;-4247;11244;13992;-34997;-141464;-28185;0;0;0;1;0
22788;-25992;335306;258928;-891;-2372;-4247;2806;47791;-34997;65323;354793;0;0;0;0;0
22789;65945;200541;-1097;-891;-2372;-4247;93860;96105;346544;-233;-28185;0;0;0;1;1
22790;405959;-34794;335053;-891;-2372;-4247;17929;12332;92184;-141464;-28185;1;0;0;0;1
22791;-25992;200541;508065;-891;-2372;-4247;75557;44864;155774;153945;-28185;0;0;0;0;1
22792;-25992;-28599;404258;-891;-2372;-4247;-44464;249952;123979;-52841;-28185;1;0;0;0;0
22793;-25992;225596;-1097;-891;-2372;-4247;-13400;127247;123979;-233;-28185;0;0;1;1;1
22794;-25992;-34794;-1097;-891;-2372;-4247;18483;98273;-34997;-233;354793;1;1;0;1;0
22795;-25992;153069;-1097;-891;-2372;-4247;38042;37312;92184;6241;-28185;0;0;1;1;0
22796;-25992;325755;-1097;1878559;-2372;-4247;-103042;16903;251159;-233;-28185;1;0;0;0;0
22797;405959;-34794;-1097;-891;-2372;-4247;-42888;198889;-34997;124404;354793;0;0;0;0;0
22798;-25992;254732;-1097;-891;-2372;-4247;-26518;30262;-34997;6241;-28185;0;0;0;1;0
22799;-586;-34794;-1097;-891;-2372;-4247;-44586;55993;-34997;183486;-28185;0;0;0;0;0
22800;-25992;225596;-10968;-891;98194;-4247;-60526;97646;28593;-233;354793;0;0;0;1;0
22801;-25992;-28599;-1097;455984;-2372;-4247;47494;100066;-34997;183486;-28185;0;0;0;1;0
22802;34402;225596;-1097;-891;-2372;-4247;37227;31192;251159;153945;-28185;1;0;0;1;1
22803;-25992;-34794;-1097;-891;-2372;-4247;70736;85618;-34997;-141464;-28185;1;0;0;0;0
22804;65945;225596;-1097;-891;-2372;-4247;23192;15578;60388;94864;354793;0;0;1;1;1
22805;-25992;351662;-1097;-891;-2372;-4247;10301;169289;-3202;-82382;-28185;0;0;0;1;0
22806;-25992;-24182;-1097;478455;-2372;-4247;20886;199655;251159;183486;-28185;0;0;1;1;0
22807;34402;153069;-1097;-891;98194;-4247;16501;36695;-3202;-233;354793;0;0;0;1;0
22808;405959;-34794;-1097;-891;-2372;-4247;-83698;154769;346544;-233;354793;0;0;0;0;1
22809;-25992;-34794;-1097;-891;-2372;-4247;17331;60745;155774;-111923;-28185;0;0;1;1;0
22810;-25992;-28599;404258;-891;-2372;-4247;-18223;171185;-34997;-52841;-28185;0;0;0;0;0
22811;-25992;254732;-1097;-891;-2372;-4247;-23916;49958;-34997;65323;354793;0;0;1;0;0
22812;-586;-34794;51314;-891;-2372;-4247;74104;62145;123979;94864;-28185;0;0;1;0;0
22813;-586;-28599;-1097;-891;-2372;-4247;41618;33934;-3202;183486;-28185;0;0;1;1;0
22814;-25992;-34794;-1097;-891;-2372;-4247;20336;48543;-34997;-233;-28185;0;0;0;1;0
22815;-586;225596;-1097;-891;-2372;-4247;-23561;55644;-34997;-52841;-28185;0;0;0;0;0
22816;-25992;-34794;-1097;-891;-2372;-4247;42737;64284;28593;124404;-28185;0;0;0;0;1
22817;-25992;-34794;40933;-891;-2372;-4247;9461;76619;123979;6241;354793;0;0;0;0;0
22818;-25992;-34794;-1097;-891;-2372;-4247;-22480;159603;28593;6241;-28185;0;0;1;0;0
22819;-25992;325755;-1097;-891;-2372;-4247;6606;32337;28593;65323;-28185;1;0;0;0;0
22820;405959;-34794;-1097;-891;-2372;-4247;-14722;25144;-34997;-82382;354793;0;0;0;1;0
22821;65945;-34794;-1097;-891;-2372;-4247;21542;11850;-34997;-52841;-28185;0;0;0;1;0
22822;34402;-34794;-1097;-891;-2372;-4247;70299;60957;-3202;-82382;-28185;0;0;1;1;1
22823;-25992;-34794;-1097;-891;-2372;-4247;47420;27001;28593;-52841;-28185;0;0;0;0;1
22824;-25992;200541;-1097;-891;-2372;-4247;10788;53476;60388;-111923;354793;0;0;1;0;0
22825;-25992;153069;-1097;920878;-2372;-4247;-77319;188743;-34997;124404;354793;0;0;0;1;1
22826;-19248;153069;-1097;-891;-2372;-4247;-103769;116989;60388;65323;-28185;1;0;0;0;0
22827;-25992;-28599;-1097;-891;-2372;-4247;21311;104392;60388;124404;-28185;0;1;0;0;1
22828;-25992;-34794;-1097;-891;-2372;-4247;-122789;42086;473725;-233;-28185;0;0;0;0;0
22829;-25992;-34794;-1097;-891;-2372;-4247;33106;78858;92184;124404;-28185;0;0;0;0;0
22830;-25992;335306;40933;-891;-2372;-4247;18583;165724;-3202;-141464;-28185;0;0;0;1;0
22831;-25992;351662;-1097;-891;-2372;-4247;4400;90520;-34997;-82382;-28185;0;0;0;0;1
22832;-25992;153069;-10968;-891;-2372;-4247;6155;72903;-34997;-141464;354793;0;0;1;0;0
22833;-586;-34794;258928;-891;-2372;-4247;75449;22521;346544;65323;354793;0;0;0;0;0
22834;-586;-34794;-1097;-891;-2372;-4247;45103;138551;-34997;-141464;-28185;0;0;0;0;1
22835;-25992;254732;-1097;-891;-2372;-4247;-11288;21732;92184;94864;354793;0;0;1;0;1
22836;-19248;254732;-1097;-891;-2372;-4247;-46705;22637;-3202;183486;354793;0;0;0;1;0
22837;-25992;-34794;-1097;-891;-2372;-4247;-30675;19554;60388;65323;-28185;0;0;0;0;0
22838;34402;200541;-1097;-891;-2372;-4247;43587;32497;28593;183486;-28185;0;0;0;0;0
22839;795386;254732;-1097;-891;-2372;-4247;23394;145514;-34997;65323;-28185;1;0;1;0;0
22840;-25992;325755;-1097;-891;98194;-4247;-50805;35714;92184;124404;-28185;0;0;0;0;0
22841;108216;351662;-1097;-891;-2372;-4247;6681;3452;155774;-52841;-28185;0;0;0;1;1
22842;-586;335306;-1097;1878559;-2372;-4247;157556;153960;-34997;6241;354793;0;0;1;1;1
22843;-19248;153069;-1097;-891;-2372;-4247;-46770;29500;123979;-52841;-28185;0;0;0;0;1
22844;-586;351662;-1097;-891;-2372;-4247;89556;145654;60388;-141464;-28185;0;0;1;1;1
22845;-19248;-28599;40933;1227707;-2372;-4247;-97821;111529;-34997;153945;-28185;0;0;0;0;0
22846;108216;254732;404258;-891;-2372;-4247;105137;78680;92184;-52841;-28185;0;0;0;0;1
22847;-586;-34794;-1097;-891;-2372;-4247;-43102;90374;473725;-52841;354793;0;0;1;0;1
22848;-19248;325755;-1097;-891;-2372;-4247;-3512;12818;-34997;6241;-28185;0;0;0;1;0
22849;795386;-28599;-1097;-891;-2372;-4247;21899;77238;-34997;-233;-28185;0;0;0;1;1
22850;-25992;-34794;-1097;-891;-2372;-4247;-21231;4124;-34997;153945;-28185;0;0;0;0;0
22851;65945;335306;-1097;-891;-2372;-4247;-30300;125085;-34997;-82382;-28185;0;0;1;0;0
22852;-25992;254732;-1097;-891;-2372;-4247;-1172;40623;-34997;-52841;-28185;0;0;1;0;0
22853;-25992;200541;508065;-891;-2372;-4247;25773;164550;-3202;-111923;-28185;0;0;0;0;1
22854;-19248;-34794;-1097;-891;-2372;-4247;21783;12516;251159;-111923;354793;1;0;0;1;0
22855;28136;325755;-1097;-891;-2372;-4247;126078;143206;-34997;153945;-28185;0;0;1;1;1
22856;-25992;-24182;-1097;-891;-2372;-4247;23362;163055;28593;-52841;-28185;1;0;1;0;1
22857;-25992;-34794;-1097;-891;-2372;-4247;61427;96630;-34997;-82382;354793;0;0;0;0;0
22858;-25992;351662;404258;-891;-2372;-4247;-22650;121383;-34997;6241;354793;0;0;0;0;1
22859;-25992;-34794;-1097;-891;-2372;-4247;-4022;37275;-3202;183486;-28185;0;0;0;1;0
22860;-25992;200541;-1097;-891;-2372;-4247;38984;81704;-34997;-233;-28185;0;0;0;0;0
22861;-25992;-34794;-1097;-891;-2372;-4247;-198;78346;-34997;-52841;-28185;0;0;0;0;0
22862;-25992;-34794;-1097;-891;-2372;-4247;-497;84439;60388;94864;-28185;0;0;0;0;0
22863;-25992;-28599;-1097;455984;-2372;-4247;-42174;21360;346544;-82382;354793;0;0;0;0;0
22864;-25992;335306;-1097;-891;-2372;-4247;67194;36392;473725;94864;-28185;0;0;1;1;1
22865;-25992;225596;51314;-891;-2372;88978;-42750;132077;92184;-141464;354793;0;0;1;0;0
22866;-25992;-34794;-1097;-891;-2372;-4247;-7290;46527;123979;124404;-28185;0;0;0;1;0
22867;-25992;-34794;59619;-891;-2372;-4247;15003;36841;-3202;-52841;-28185;0;0;0;0;0
22868;-25992;335306;-1097;-891;98194;-4247;-10912;39608;346544;-52841;354793;0;0;1;0;0
22869;-25992;-28599;-1097;-891;-2372;-4247;-35913;10537;-3202;124404;-28185;0;0;0;0;0
22870;34402;-34794;-1097;-891;-2372;-4247;-47764;76542;346544;-82382;-28185;0;0;0;0;0
22871;-25992;-34794;-1097;-891;-2372;-4247;-1001;88016;92184;124404;-28185;0;0;0;0;0
22872;-19248;-34794;335053;-891;-2372;-4247;-28253;23730;155774;-233;-28185;0;0;0;0;1
22873;-19248;-34794;-1097;-891;-2372;-4247;-85845;37675;123979;94864;-28185;0;1;0;1;0
22874;-25992;-34794;-1097;-891;-2372;-4247;-6722;47267;-3202;-82382;354793;0;0;0;1;0
22875;-25992;-34794;-1097;-891;-2372;-4247;106838;14136;-34997;-233;-28185;1;0;0;0;1
22876;-25992;-34794;-1097;-891;98194;-4247;-5962;103628;155774;-141464;354793;0;0;0;1;1
22877;-19248;-34794;-1097;478455;98194;-4247;16150;103634;-3202;-233;-28185;0;0;1;0;0
22878;28136;-34794;-1097;-891;-2372;-4247;-12342;70494;-34997;-82382;-28185;0;0;1;0;1
22879;28136;-34794;-1097;-891;-2372;-4247;-9024;23131;-34997;153945;-28185;0;0;1;0;0
22880;37589;225596;-1097;-891;-2372;-4247;114762;202339;-34997;94864;354793;0;0;0;0;0
22881;-25992;254732;-1097;-891;-2372;-4247;-97296;66207;-3202;6241;-28185;0;0;0;1;1
22882;-25992;153069;-1097;-891;-2372;-4247;-31431;107780;60388;-82382;-28185;0;1;1;1;0
22883;-19248;351662;-1097;-891;-2372;-4247;43364;17719;-34997;94864;-28185;1;0;0;0;0
22884;-19248;-34794;-1097;1385771;-2372;-4247;57488;3675;-3202;65323;354793;1;0;0;0;0
22885;-25992;254732;-1097;115062;-2372;-4247;-48603;4391;28593;153945;354793;0;0;1;1;0
22886;108216;-24182;-1097;-891;-2372;-4247;17706;156710;123979;65323;-28185;1;0;1;1;1
22887;-25992;351662;-1097;-891;-2372;-4247;-122789;27684;473725;153945;-28185;0;0;1;1;0
22888;-25992;200541;-1097;920878;-2372;-4247;9613;52279;-3202;153945;354793;0;0;0;0;1
22889;-25992;225596;-1097;-891;98194;-4247;-52969;19929;-3202;94864;-28185;0;0;0;1;1
22890;-25992;-34794;-1097;-891;-2372;-4247;-29066;83193;60388;124404;-28185;0;0;0;0;0
22891;-25992;-34794;-1097;-891;-2372;-4247;36835;4417;28593;153945;-28185;0;0;0;0;0
22892;-25992;-34794;-1097;223537;-2372;-4247;88728;87729;123979;-141464;-28185;1;0;0;1;1
22893;-25992;225596;-1097;-891;-2372;-4247;44966;183775;-3202;-141464;354793;0;0;0;1;0
22894;28136;-34794;196644;-891;-2372;-4247;14467;11819;-34997;124404;-28185;0;0;0;0;0
22895;405959;-28599;196644;-891;-2372;-4247;34005;200304;28593;183486;-28185;1;0;1;1;0
